Date,Type,runno,Sample_Name,Number,Det.,Ion,Measurement,Core,Depth_cm,Real_depth_cm,Real_conc_ppb,Dilfac,Standard_group,U_spike_mass,Sample_mass,Total_mass,Conc_spike,U238_to_U236_mean,U238_to_U236_stdev,U238_to_U236_sterr,U238_to_U236_stderr,U238_to_U236_stderr_over_mean
5142022,Sample,77,2,2.92101154,,Fe56,RDS,MC01,2,2,,9.652266999,,,,,,,,,,
5142022,Sample,78,29,0.953202021,,Fe56,RDS,GC02,51,54.5,,10.15073318,,,,,,,,,,
5142022,Sample,79,96,1.550522588,,Fe56,RDS,GC06,155,161,,10.16986808,,,,,,,,,,
5142022,Sample,80,119,1.209870993,,Fe56,RDS,GC06,65,71,,10.23840669,,,,,,,,,,
5142022,Sample,81,41,3.826905598,,Fe56,RDS,GC02,36,39.5,,18.33226527,,,,,,,,,,
5142022,blank,83,0,1.427430513,,Fe56,RDS,,,,,,,,,,,,,,,
5142022,blank,84,0,10.36717348,,Fe56,RDS,,,,,,,,,,,,,,,
5142022,qc,85,QC2,1.508805747,,Fe56,RDS,,,,,,,,,,,,,,,
5142022,qc,86,QC2,1.11908103,,Fe56,RDS,,,,,,,,,,,,,,,
5142022,iapso,87,iapso,5.427118385,,Fe56,RDS,,,,,9.902359486,,,,,,,,,,
5142022,Sample,88,127,1.261173936,,Fe56,RDS,GC06,175,181,,11.95416456,,,,,,,,,,
5142022,Sample,89,36,1.167461362,,Fe56,RDS,GC02,81,84.5,,14.17081199,,,,,,,,,,
5142022,Sample,90,92,0.842778346,,Fe56,RDS,GC06,105,111,,13.30913911,,,,,,,,,,
5142022,Sample,91,32,0.363731184,,Fe56,RDS,GC02,33,36.5,,10.1402446,,,,,,,,,,
5142022,blank,93,0,2.721252924,,Fe56,RDS,,,,,,,,,,,,,,,
5142022,qc,94,QC2,1.032262091,,Fe56,RDS,,,,,,,,,,,,,,,
5142022,qc,95,QC2,1.167143841,,Fe56,RDS,,,,,,,,,,,,,,,
5142022,qc,0,QC2,346231.1067,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,1,QC2,348574.0448,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,2,QC2,349686.9533,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,3,QC2,347194.0917,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,4,QC2,352636.3942,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,5,QC2,350294.1228,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,6,QC2,348962.756,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,7,QC2,347408.7742,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,8,QC2,346326.5309,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,9,QC2,345567.8103,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,10,QC2,349324.8302,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,11,QC2,348554.3469,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,Sample,12,QC1,78835.84589,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,na_blank,13,Nitric_acid_blank,30.80386945,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,blank,14,0,10463.18302,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,blank,15,0,10508.97768,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,16,QC2,344515.0207,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,17,QC2,347947.1926,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,Standard,18,0,10363.055,,Mn55,CPS,,,,0,,,,,,,,,,,
5142022,Standard,19,g,17662.356,,Mn55,CPS,,,,2.05,,,,,,,,,,,
5142022,Standard,20,f,32353.61434,,Mn55,CPS,,,,6.14,,,,,,,,,,,
5142022,Standard,21,e,46806.44313,,Mn55,CPS,,,,10.11,,,,,,,,,,,
5142022,Standard,22,d,59225.67079,,Mn55,CPS,,,,14.14,,,,,,,,,,,
5142022,Standard,23,c,115890.9946,,Mn55,CPS,,,,30.25,,,,,,,,,,,
5142022,Standard,24,b,185286.6263,,Mn55,CPS,,,,50.6,,,,,,,,,,,
5142022,Standard,25,a,254249.0362,,Mn55,CPS,,,,70.33,,,,,,,,,,,
5142022,blank,26,0,10468.62066,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,blank,27,0,10662.57932,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,Standard,28,1.5,347980.614,,Mn55,CPS,,,,99.27,,,,,,,,,,,
5142022,qc,29,QC2,344019.624,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,30,QC2,346693.082,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,Sample,31,99,109518.032,,Mn55,CPS,GC06,180,186,,10.1683739,,,,,,,,,,
5142022,Sample,32,126,71528.97752,,Mn55,CPS,GC06,15,21,,10.33866368,,,,,,,,,,
5142022,Sample,33,101,91395.19181,,Mn55,CPS,GC06,175,181,,10.26126791,,,,,,,,,,
5142022,Sample,34,118,111921.0154,,Mn55,CPS,GC06,85,91,,10.067705,,,,,,,,,,
5142022,Sample,35,109,51495.24122,,Mn55,CPS,GC06,5,11,,10.13020019,,,,,,,,,,
5142022,Sample,36,106,105663.0845,,Mn55,CPS,GC06,135,141,,10.84802713,,,,,,,,,,
5142022,Sample,37,7,2302405.082,,Mn55,CPS,MC01,10,10,,9.962794044,,,,,,,,,,
5142022,Sample,38,49,570697.1529,,Mn55,CPS,GC02,114,117.5,,10.10942173,,,,,,,,,,
5142022,Sample,39,11,1853406.012,,Mn55,CPS,MC01,18,18,,10.99530043,,,,,,,,,,
5142022,Sample,40,120,89461.47646,,Mn55,CPS,GC06,125,131,,11.30109983,,,,,,,,,,
5142022,blank,41,0,10670.40739,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,blank,42,0,10404.30099,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,43,QC2,347042.1667,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,44,QC2,347082.9193,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,iapso,45,iapso,175.618731,,Mn55,CPS,,,,,9.902359486,,,,,,,,,,
5142022,Sample,46,29b,528801.5419,,Mn55,CPS,GC02,51,54.5,,10.37878896,,,,,,,,,,
5142022,Sample,47,99,109599.6209,,Mn55,CPS,GC06,180,186,,10.1683739,,,,,,,,,,
5142022,Sample,48,124,99463.67649,,Mn55,CPS,GC06,95,101,,11.08520789,,,,,,,,,,
5142022,Sample,49,125,106627.4903,,Mn55,CPS,GC06,35,41,,10.12223676,,,,,,,,,,
5142022,Sample,50,15,910369.0289,,Mn55,CPS,MC01,31,31,,11.06262866,,,,,,,,,,
5142022,Sample,51,47,263614.6763,,Mn55,CPS,GC02,105,108.5,,14.31371965,,,,,,,,,,
5142022,Sample,52,114,99397.67266,,Mn55,CPS,GC06,110,116,,10.24692682,,,,,,,,,,
5142022,Sample,53,98,89011.05047,,Mn55,CPS,GC06,115,121,,10.26843605,,,,,,,,,,
5142022,Sample,54,107,83100.25459,,Mn55,CPS,GC06,45,51,,10.13736516,,,,,,,,,,
5142022,blank,55,0,10266.25726,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,blank,56,0,10279.4471,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,57,QC2,343966.7398,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,58,QC2,341873.846,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,Sample,59,116,89984.80536,,Mn55,CPS,,,,,10.12727133,,,,,,,,,,
5142022,Sample,60,99,109651.7371,,Mn55,CPS,GC06,180,186,,10.1683739,,,,,,,,,,
5142022,Sample,61,14,1106609.285,,Mn55,CPS,MC01,27,27,,11.15078705,,,,,,,,,,
5142022,Sample,62,115,98281.61354,,Mn55,CPS,GC06,165,171,,10.23949462,,,,,,,,,,
5142022,Sample,63,17,579695.2111,,Mn55,CPS,GC02,96,99.5,,10.15915237,,,,,,,,,,
5142022,Sample,64,102,90749.39737,,Mn55,CPS,GC06,75,81,,10.21436675,,,,,,,,,,
5142022,Sample,65,90,96272.40102,,Mn55,CPS,GC06,55,61,,10.03077402,,,,,,,,,,
5142022,Sample,66,50,605229.8341,,Mn55,CPS,GC02,123,126.5,,10.20594423,,,,,,,,,,
5142022,Sample,67,113,97882.13503,,Mn55,CPS,GC06,25,31,,10.16269757,,,,,,,,,,
5142022,Sample,68,27,591578.8334,,Mn55,CPS,GC02,87,90.5,,10.18802607,,,,,,,,,,
5142022,blank,69,0,10376.6836,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,blank,70,0,10574.32787,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,71,QC2,345485.3636,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,72,QC2,346323.6059,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,iapso,73,iapso,137.2859856,,Mn55,CPS,,,,,9.902359486,,,,,,,,,,
5142022,Sample,74,4,1314274.637,,Mn55,CPS,MC01,4,4,,13.93069767,,,,,,,,,,
5142022,Sample,75,40,252687.2167,,Mn55,CPS,GC02,15,18.5,,10.22581484,,,,,,,,,,
5142022,Sample,76,94,75118.49856,,Mn55,CPS,GC06,105,111,,15.46263458,,,,,,,,,,
5142022,Sample,77,2,875546.8821,,Mn55,CPS,MC01,2,2,,9.652266999,,,,,,,,,,
5142022,Sample,78,29,532133.1468,,Mn55,CPS,GC02,51,54.5,,10.15073318,,,,,,,,,,
5142022,Sample,79,96,100517.7678,,Mn55,CPS,GC06,155,161,,10.16986808,,,,,,,,,,
5142022,Sample,80,119,73995.72005,,Mn55,CPS,GC06,65,71,,10.23840669,,,,,,,,,,
5142022,Sample,81,41,342084.3363,,Mn55,CPS,GC02,36,39.5,,18.33226527,,,,,,,,,,
5142022,Sample,82,124b,91611.61905,,Mn55,CPS,GC06,95,101,,12.50398061,,,,,,,,,,
5142022,blank,83,0,10525.18802,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,blank,84,0,10542.08839,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,85,QC2,347049.0887,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,86,QC2,344445.0119,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,iapso,87,iapso,159.4954087,,Mn55,CPS,,,,,9.902359486,,,,,,,,,,
5142022,Sample,88,127,90129.37814,,Mn55,CPS,GC06,175,181,,11.95416456,,,,,,,,,,
5142022,Sample,89,36,407887.0645,,Mn55,CPS,GC02,81,84.5,,14.17081199,,,,,,,,,,
5142022,Sample,90,92,84033.12207,,Mn55,CPS,GC06,105,111,,13.30913911,,,,,,,,,,
5142022,Sample,91,32,370241.4191,,Mn55,CPS,GC02,33,36.5,,10.1402446,,,,,,,,,,
5142022,blank,92,0,10275.31681,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,blank,93,0,10467.66736,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,94,QC2,344584.051,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,95,QC2,343203.6325,,Mn55,CPS,,,,,,,,,,,,,,,
5142022,qc,0,QC2,1.240422117,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,1,QC2,0.889314712,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,2,QC2,0.923956469,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,3,QC2,0.895572328,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,4,QC2,0.635118588,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,5,QC2,0.780033861,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,6,QC2,0.297272333,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,7,QC2,0.699166096,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,8,QC2,1.105792916,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,9,QC2,0.908356981,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,10,QC2,0.685648834,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,11,QC2,0.898007554,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,Sample,12,QC1,1.272909199,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,na_blank,13,Nitric_acid_blank,31.02508473,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,blank,14,0,1.641422846,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,blank,15,0,2.386279456,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,16,QC2,0.251264475,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,17,QC2,0.376540672,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,Standard,18,0,4.460295102,,Mn55,RDS,,,,0,,,,,,,,,,,
5142022,Standard,19,g,1.587106176,,Mn55,RDS,,,,2.05,,,,,,,,,,,
5142022,Standard,20,f,1.084173203,,Mn55,RDS,,,,6.14,,,,,,,,,,,
5142022,Standard,21,e,0.665689245,,Mn55,RDS,,,,10.11,,,,,,,,,,,
5142022,Standard,22,d,0.635502124,,Mn55,RDS,,,,14.14,,,,,,,,,,,
5142022,Standard,23,c,1.182061028,,Mn55,RDS,,,,30.25,,,,,,,,,,,
5142022,Standard,24,b,0.953021224,,Mn55,RDS,,,,50.6,,,,,,,,,,,
5142022,Standard,25,a,0.756182599,,Mn55,RDS,,,,70.33,,,,,,,,,,,
5142022,blank,26,0,3.458528458,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,blank,27,0,3.047746995,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,Standard,28,1.5,0.998240209,,Mn55,RDS,,,,99.27,,,,,,,,,,,
5142022,qc,29,QC2,0.817133875,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,30,QC2,0.634891743,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,Sample,31,99,1.230956157,,Mn55,RDS,GC06,180,186,,10.1683739,,,,,,,,,,
5142022,Sample,32,126,1.221133234,,Mn55,RDS,GC06,15,21,,10.33866368,,,,,,,,,,
5142022,Sample,33,101,0.448653601,,Mn55,RDS,GC06,175,181,,10.26126791,,,,,,,,,,
5142022,Sample,34,118,0.766701789,,Mn55,RDS,GC06,85,91,,10.067705,,,,,,,,,,
5142022,Sample,35,109,1.419012283,,Mn55,RDS,GC06,5,11,,10.13020019,,,,,,,,,,
5142022,Sample,36,106,0.665606873,,Mn55,RDS,GC06,135,141,,10.84802713,,,,,,,,,,
5142022,Sample,37,7,0.881224501,,Mn55,RDS,MC01,10,10,,9.962794044,,,,,,,,,,
5142022,Sample,38,49,0.945991483,,Mn55,RDS,GC02,114,117.5,,10.10942173,,,,,,,,,,
5142022,Sample,39,11,0.970483701,,Mn55,RDS,MC01,18,18,,10.99530043,,,,,,,,,,
5142022,Sample,40,120,1.066456112,,Mn55,RDS,GC06,125,131,,11.30109983,,,,,,,,,,
5142022,blank,41,0,2.901720154,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,blank,42,0,2.816320002,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,43,QC2,0.777396783,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,44,QC2,0.788876685,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,iapso,45,iapso,20.19007979,,Mn55,RDS,,,,,9.902359486,,,,,,,,,,
5142022,Sample,46,29b,1.023433139,,Mn55,RDS,GC02,51,54.5,,10.37878896,,,,,,,,,,
5142022,Sample,47,99,1.655195364,,Mn55,RDS,GC06,180,186,,10.1683739,,,,,,,,,,
5142022,Sample,48,124,1.681182217,,Mn55,RDS,GC06,95,101,,11.08520789,,,,,,,,,,
5142022,Sample,49,125,1.09212218,,Mn55,RDS,GC06,35,41,,10.12223676,,,,,,,,,,
5142022,Sample,50,15,0.896619112,,Mn55,RDS,MC01,31,31,,11.06262866,,,,,,,,,,
5142022,Sample,52,114,0.925699817,,Mn55,RDS,GC06,110,116,,10.24692682,,,,,,,,,,
5142022,Sample,53,98,1.88552764,,Mn55,RDS,GC06,115,121,,10.26843605,,,,,,,,,,
5142022,Sample,54,107,2.142037769,,Mn55,RDS,GC06,45,51,,10.13736516,,,,,,,,,,
5142022,blank,55,0,3.326634036,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,blank,56,0,2.06798178,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,57,QC2,0.915030082,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,58,QC2,0.811789075,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,Sample,59,116,1.366631739,,Mn55,RDS,,,,,10.12727133,,,,,,,,,,
5142022,Sample,60,99,0.953829428,,Mn55,RDS,GC06,180,186,,10.1683739,,,,,,,,,,
5142022,Sample,62,115,0.790052307,,Mn55,RDS,GC06,165,171,,10.23949462,,,,,,,,,,
5142022,Sample,63,17,1.044975033,,Mn55,RDS,GC02,96,99.5,,10.15915237,,,,,,,,,,
5142022,Sample,64,102,1.497837484,,Mn55,RDS,GC06,75,81,,10.21436675,,,,,,,,,,
5142022,Sample,65,90,1.650330831,,Mn55,RDS,GC06,55,61,,10.03077402,,,,,,,,,,
5142022,Sample,66,50,0.842241091,,Mn55,RDS,GC02,123,126.5,,10.20594423,,,,,,,,,,
5142022,Sample,67,113,1.38538387,,Mn55,RDS,GC06,25,31,,10.16269757,,,,,,,,,,
5142022,Sample,68,27,1.064909374,,Mn55,RDS,GC02,87,90.5,,10.18802607,,,,,,,,,,
5142022,blank,69,0,2.330077587,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,blank,70,0,3.504291992,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,71,QC2,0.865198656,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,72,QC2,0.997922953,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,iapso,73,iapso,15.24803557,,Mn55,RDS,,,,,9.902359486,,,,,,,,,,
5142022,Sample,74,4,2.623279669,,Mn55,RDS,MC01,4,4,,13.93069767,,,,,,,,,,
5142022,Sample,75,40,0.90969054,,Mn55,RDS,GC02,15,18.5,,10.22581484,,,,,,,,,,
5142022,Sample,76,94,0.541549276,,Mn55,RDS,GC06,105,111,,15.46263458,,,,,,,,,,
5142022,Sample,77,2,0.659610401,,Mn55,RDS,MC01,2,2,,9.652266999,,,,,,,,,,
5142022,Sample,78,29,0.71473285,,Mn55,RDS,GC02,51,54.5,,10.15073318,,,,,,,,,,
5142022,Sample,79,96,0.540130699,,Mn55,RDS,GC06,155,161,,10.16986808,,,,,,,,,,
5142022,Sample,80,119,1.411392538,,Mn55,RDS,GC06,65,71,,10.23840669,,,,,,,,,,
5142022,Sample,82,124b,1.057105889,,Mn55,RDS,GC06,95,101,,12.50398061,,,,,,,,,,
5142022,blank,83,0,1.357790223,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,blank,84,0,3.103199924,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,85,QC2,1.130621646,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,86,QC2,0.997874599,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,iapso,87,iapso,10.87183514,,Mn55,RDS,,,,,9.902359486,,,,,,,,,,
5142022,Sample,88,127,1.019453352,,Mn55,RDS,GC06,175,181,,11.95416456,,,,,,,,,,
5142022,Sample,89,36,0.764096397,,Mn55,RDS,GC02,81,84.5,,14.17081199,,,,,,,,,,
5142022,Sample,90,92,0.925156878,,Mn55,RDS,GC06,105,111,,13.30913911,,,,,,,,,,
5142022,Sample,91,32,0.549539859,,Mn55,RDS,GC02,33,36.5,,10.1402446,,,,,,,,,,
5142022,blank,92,0,3.869700514,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,blank,93,0,3.59230991,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,94,QC2,0.631883371,,Mn55,RDS,,,,,,,,,,,,,,,
5142022,qc,95,QC2,1.093256028,,Mn55,RDS,,,,,,,,,,,,,,,
5202022,na_blank,0,Nitric_acid_blank,26.99,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,1,0,5739.54,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,qc,2,QC1,44185.454,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Standard,3,0,5684.330832,,Mn55,CPS,,,,0,,,,,,,,,,,
5202022,Standard,4,I,6784.921342,,Mn55,CPS,,,,0.496699051,,,,,,,,,,,
5202022,Standard,5,h,7794.119267,,Mn55,CPS,,,,0.913203548,,,,,,,,,,,
5202022,Standard,6,g,9533.368529,,Mn55,CPS,,,,2.008951773,,,,,,,,,,,
5202022,Standard,7,f,17718.29583,,Mn55,CPS,,,,6.082220993,,,,,,,,,,,
5202022,Standard,8,e,25558.37414,,Mn55,CPS,,,,10.1766528,,,,,,,,,,,
5202022,Standard,9,d,32998.93246,,Mn55,CPS,,,,14.2404738,,,,,,,,,,,
5202022,Standard,10,c,63951.14635,,Mn55,CPS,,,,30.35848902,,,,,,,,,,,
5202022,Standard,11,b,102278.2228,,Mn55,CPS,,,,50.45462848,,,,,,,,,,,
5202022,Standard,12,a,140557.241,,Mn55,CPS,,,,70.54190975,,,,,,,,,,,
5202022,Standard,13,1.5,197224.4065,,Mn55,CPS,,,,101.7412603,,,,,,,,,,,
5202022,blank,14,0,5924.878457,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,qc,15,QC1,44148.26144,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,16,58,36931.58896,,Mn55,CPS,GC04,100,106,,10.62141452,,,,,,,,,,
5202022,Sample,17,c,67798.42006,,Mn55,CPS,GC04,15,21,,10.5529453,,,,,,,,,,
5202022,Sample,18,80,49003.3093,,Mn55,CPS,GC04,120,126,,10.71969483,,,,,,,,,,
5202022,Sample,19,95,41146.87611,,Mn55,CPS,GC06,105,111,,14.56519168,,,,,,,,,,
5202022,Sample,20,13,477869.1679,,Mn55,CPS,MC01,23,23,,15.28634272,,,,,,,,,,
5202022,qc,21,QC1,44142.27423,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,22,b,43557.92985,,Mn55,CPS,GC04,10,16,,10.67184248,,,,,,,,,,
5202022,Sample,23,68,43120.20674,,Mn55,CPS,GC04,55,61,,10.44929333,,,,,,,,,,
5202022,Sample,24,84,36588.24792,,Mn55,CPS,GC04,195,201,,11.33602743,,,,,,,,,,
5202022,Sample,25,22,283474.5263,,Mn55,CPS,GC02,72,75.5,,11.02946012,,,,,,,,,,
5202022,Sample,26,100,51877.70974,,Mn55,CPS,GC06,100,106,,10.68999481,,,,,,,,,,
5202022,blank,27,0,5714.838091,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,qc,28,QC1,44185.298,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,na_blank,29,Nitric_acid_blank,21.00644003,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,30,a,52495.67642,,Mn55,CPS,GC04,5,11,,16.02045297,,,,,,,,,,
5202022,Sample,31,121,22158.396,,Mn55,CPS,GC06,160,166,,26.46234763,,,,,,,,,,
5202022,Sample,32,97,54694.36184,,Mn55,CPS,GC06,50,56,,10.54492211,,,,,,,,,,
5202022,Sample,34,117,56367.1529,,Mn55,CPS,GC06,40,46,,10.57782629,,,,,,,,,,
5202022,qc,35,QC1,44158.61238,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,36,8,1022372.954,,Mn55,CPS,MC01,8,8,,10.54375561,,,,,,,,,,
5202022,Sample,38,111,38471.91377,,Mn55,CPS,GC06,70,76,,10.73031766,,,,,,,,,,
5202022,Sample,39,73,35158.19129,,Mn55,CPS,GC04,45,51,,10.5958694,,,,,,,,,,
5202022,blank,40,0,5607.232712,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,qc,41,QC1,44171.48936,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,42,9,1060697.534,,Mn55,CPS,MC01,12,12,,10.37190648,,,,,,,,,,
5202022,Sample,43,57,45465.54396,,Mn55,CPS,GC04,170,176,,10.61253864,,,,,,,,,,
5202022,Sample,44,f,43977.04677,,Mn55,CPS,GC04,90,96,,10.59665603,,,,,,,,,,
5202022,Sample,45,93,52761.14038,,Mn55,CPS,GC06,105,111,,11.66630442,,,,,,,,,,
5202022,Sample,46,5,643992.5478,,Mn55,CPS,MC01,5,5,,10.56576184,,,,,,,,,,
5202022,qc,47,QC1,44180.43984,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,48,105,28316.72874,,Mn55,CPS,GC06,140,146,,10.86159182,,,,,,,,,,
5202022,Sample,49,25,204325.7546,,Mn55,CPS,GC02,30,33.5,,10.53082471,,,,,,,,,,
5202022,Sample,50,110,55559.1178,,Mn55,CPS,GC06,150,156,,10.56411544,,,,,,,,,,
5202022,Sample,51,54,45696.64273,,Mn55,CPS,GC04,160,166,,10.41176249,,,,,,,,,,
5202022,Sample,52,64,32724.49669,,Mn55,CPS,GC04,35,41,,10.56155782,,,,,,,,,,
5202022,na_blank,53,Nitric_acid_blank,48.21155366,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,blank,54,0,5678.48627,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,qc,55,QC1,44181.46499,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,56,82,41241.12527,,Mn55,CPS,GC04,200,206,,10.62101579,,,,,,,,,,
5202022,Sample,57,112,51289.68657,,Mn55,CPS,GC06,80,86,,10.53443311,,,,,,,,,,
5202022,Sample,58,e,27883.16738,,Mn55,CPS,GC04,25,31,,10.71397444,,,,,,,,,,
5202022,Sample,59,38,184239.6913,,Mn55,CPS,GC02,45,48.5,,10.66869555,,,,,,,,,,
5202022,Sample,60,91,43579.51072,,Mn55,CPS,GC06,170,176,,10.80765379,,,,,,,,,,
5202022,qc,61,QC1,44165.46402,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,62,24,212085.6586,,Mn55,CPS,GC02,48,51.5,,10.66291859,,,,,,,,,,
5202022,Sample,63,78,41350.16263,,Mn55,CPS,GC04,65,71,,10.52195644,,,,,,,,,,
5202022,Sample,64,86,39501.03672,,Mn55,CPS,GC04,195,201,,10.60823123,,,,,,,,,,
5202022,Sample,65,12,736988.9956,,Mn55,CPS,MC01,20,20,,10.64446104,,,,,,,,,,
5202022,Sample,66,74,43348.78883,,Mn55,CPS,GC04,140,146,,10.65837916,,,,,,,,,,
5202022,na_blank,67,Nitric_acid_blank,114.8113935,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,blank,68,0,5776.290779,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,qc,69,QC1,44180.45268,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,70,51,299210.0651,,Mn55,CPS,GC02,102,105.5,,10.61510343,,,,,,,,,,
5202022,Sample,71,89,48184.33129,,Mn55,CPS,GC06,30,36,,10.33385387,,,,,,,,,,
5202022,Sample,72,65,46636.94436,,Mn55,CPS,GC04,130,136,,10.55152049,,,,,,,,,,
5202022,Sample,73,56,39475.55978,,Mn55,CPS,GC04,150,156,,12.4580938,,,,,,,,,,
5202022,qc,74,QC1,44179.61313,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,Sample,76,46,204490.6248,,Mn55,CPS,GC02,111,114.5,,10.90528984,,,,,,,,,,
5202022,Sample,77,55,33205.57549,,Mn55,CPS,GC04,180,186,,10.44450999,,,,,,,,,,
5202022,blank,78,0,5687.829191,,Mn55,CPS,,,,,,,,,,,,,,,
5202022,qc,79,QC1,44176.82861,,Mn55,CPS,,,,,,,,,,,,,,,
